,0,1,2,3,4
5456,0,6,1,5,1
5457,0,6,0,4,1
5458,0,6,1,3,1
5459,0,6,0,2,1
5460,0,5,3,1,1
5461,0,4,2,0,1
5462,0,3,1,6,1
5463,0,2,0,6,1
5464,0,1,6,5,2
5465,1,0,6,4,1
5466,1,1,5,3,1
5467,1,0,4,2,1
5468,1,6,3,1,0
5469,0,6,2,0,1
5470,0,6,1,3,1
5471,0,6,0,2,1
5472,0,6,6,1,1
5473,0,6,6,0,1
5474,0,6,6,1,1
5475,0,6,6,0,1
5476,0,6,5,1,1
5477,0,6,4,0,1
5478,0,6,3,1,1
5479,0,6,2,0,1
5480,0,6,1,3,1
5481,0,6,0,2,1
5482,0,5,3,1,1
5483,0,4,2,0,1
5484,0,3,1,6,1
5485,0,2,0,6,1
5486,0,1,3,6,2
5487,1,0,2,6,2
5488,2,3,1,6,1
5489,2,2,0,6,1
5490,2,1,6,5,0
5491,1,0,6,4,1
5492,1,1,5,3,1
5493,1,0,4,2,1
5494,1,6,3,1,0
5495,0,6,2,0,1
5496,0,6,1,3,1
5497,0,6,0,2,1
5498,0,6,3,1,1
5499,0,6,2,0,1
5500,0,5,1,6,1
5501,0,4,0,6,1
5502,0,3,1,6,1
5503,0,2,0,6,1
5504,0,1,3,5,2
5505,1,0,2,4,2
5506,2,5,1,3,1
5507,2,4,0,2,1
5508,2,3,6,1,0
5509,1,2,6,0,1
5510,1,1,6,3,1
5511,1,0,6,2,1
5512,1,3,6,1,1
5513,1,2,6,0,1
5514,1,1,5,3,1
5515,1,0,4,2,1
5516,1,6,3,1,0
5517,0,6,2,0,1
5518,0,6,1,5,1
5519,0,6,0,4,1
5520,0,6,1,3,1
5521,0,6,0,2,1
5522,0,6,6,1,1
5523,0,6,6,0,1
5524,0,6,5,1,1
5525,0,6,4,0,1
5526,0,6,3,1,1
5527,0,6,2,0,1
5528,0,6,1,5,1
5529,0,6,0,4,1
5530,0,5,1,3,1
5531,0,4,0,2,1
5532,0,3,6,1,2
5533,1,2,6,0,1
5534,1,1,6,3,1
5535,1,0,6,2,1
5536,1,3,6,1,1
5537,1,2,6,0,1
5538,1,1,6,3,1
5539,1,0,6,2,1
5540,1,6,6,1,0
5541,0,6,6,0,1
5542,0,5,6,1,2
5543,1,4,6,0,1
5544,1,3,6,1,1
5545,1,2,6,0,1
5546,1,1,6,5,1
5547,1,0,6,4,1
5548,1,1,5,3,1
5549,1,0,4,2,1
5550,1,5,3,1,0
5551,0,4,2,0,1
5552,0,3,1,6,1
5553,0,2,0,6,1
5554,0,1,6,5,2
5555,1,0,6,4,1
5556,1,1,6,3,1
5557,1,0,6,2,1
5558,1,3,6,1,1
5559,1,2,6,0,1
5560,1,1,5,3,1
5561,1,0,4,2,1
5562,1,6,3,1,0
5563,0,6,2,0,1
5564,0,6,1,3,1
5565,0,6,0,2,1
5566,0,6,5,1,1
5567,0,6,4,0,1
5568,0,6,3,1,1
5569,0,6,2,0,1
5570,0,6,1,6,1
5571,0,6,0,6,1
5572,0,6,1,6,1
5573,0,6,0,6,1
5574,0,6,1,5,1
5575,0,6,0,4,1
5576,0,6,1,3,1
5577,0,6,0,2,1
5578,0,5,6,1,2
5579,1,4,6,0,1
5580,1,3,6,1,1
5581,1,2,6,0,1
5582,1,1,6,6,1
5583,1,0,6,6,1
5584,1,1,5,6,2
5585,2,0,4,6,1
5586,2,1,3,5,1
5587,2,0,2,4,1
5588,2,6,1,3,1
5589,2,6,0,2,1
5590,2,6,3,1,0
5591,1,6,2,0,0
5592,0,6,1,6,1
5593,0,6,0,6,1
5594,0,6,1,6,1
5595,0,6,0,6,1
5596,0,6,1,6,1
5597,0,6,0,6,1
5598,0,6,1,6,1
5599,0,6,0,6,1
5600,0,5,1,6,1
5601,0,4,0,6,1
5602,0,3,1,6,1
5603,0,2,0,6,1
5604,0,1,6,6,2
5605,1,0,6,6,1
5606,1,1,6,6,1
5607,1,0,6,6,1
5608,1,1,5,6,2
5609,2,0,4,6,1
5610,2,1,3,6,1
5611,2,0,2,6,1
5612,2,6,1,5,1
5613,2,6,0,4,1
5614,2,5,1,3,1
5615,2,4,0,2,1
5616,2,3,6,1,0
5617,1,2,6,0,1
5618,1,1,6,5,1
5619,1,0,6,4,1
5620,1,1,5,3,1
5621,1,0,4,2,1
5622,1,5,3,1,0
5623,0,4,2,0,1
5624,0,3,1,6,1
5625,0,2,0,6,1
5626,0,1,6,5,2
5627,1,0,6,4,1
5628,1,1,6,3,1
5629,1,0,6,2,1
5630,1,6,6,1,0
5631,0,6,6,0,1
5632,0,5,6,1,2
5633,1,4,6,0,1
5634,1,3,5,1,1
5635,1,2,4,0,1
5636,1,1,3,5,2
5637,2,0,2,4,1
5638,2,5,1,3,1
5639,2,4,0,2,1
5640,2,3,6,1,0
5641,1,2,6,0,1
5642,1,1,6,3,1
5643,1,0,6,2,1
5644,1,5,6,1,1
5645,1,4,6,0,1
5646,1,3,6,1,1
5647,1,2,6,0,1
5648,1,1,6,5,1
5649,1,0,6,4,1
5650,1,1,5,3,1
5651,1,0,4,2,1
5652,1,5,3,1,0
5653,0,4,2,0,1
5654,0,3,1,6,1
5655,0,2,0,6,1
5656,0,1,3,6,2
5657,1,0,2,6,2
5658,2,3,1,6,1
5659,2,2,0,6,1
5660,2,1,3,6,1
5661,2,0,2,6,1
5662,2,3,1,5,1
5663,2,2,0,4,1
5664,2,1,6,3,0
5665,1,0,6,2,1
5666,1,6,5,1,0
5667,0,6,4,0,1
5668,0,6,3,1,1
5669,0,6,2,0,1
5670,0,5,1,3,1
5671,0,4,0,2,1
5672,0,3,6,1,2
5673,1,2,6,0,1
5674,1,1,6,6,1
5675,1,0,6,6,1
5676,1,1,5,6,2
5677,2,0,4,6,1
5678,2,1,3,6,1
5679,2,0,2,6,1
5680,2,5,1,6,1
5681,2,4,0,6,1
5682,2,3,1,5,1
5683,2,2,0,4,1
5684,2,1,5,3,0
5685,1,0,4,2,1
5686,1,6,3,1,0
5687,0,6,2,0,1
5688,0,6,1,3,1
5689,0,6,0,2,1
5690,0,6,3,1,1
5691,0,6,2,0,1
5692,0,6,1,5,1
5693,0,6,0,4,1
5694,0,6,1,3,1
5695,0,6,0,2,1
5696,0,5,6,1,2
5697,1,4,6,0,1
5698,1,3,6,1,1
5699,1,2,6,0,1
5700,1,1,6,5,1
5701,1,0,6,4,1
5702,1,1,6,3,1
5703,1,0,6,2,1
5704,1,6,6,1,0
5705,0,6,6,0,1
5706,0,6,6,1,1
5707,0,6,6,0,1
5708,0,6,5,1,1
5709,0,6,4,0,1
5710,0,6,3,1,1
5711,0,6,2,0,1
5712,0,6,1,3,1
5713,0,6,0,2,1
5714,0,6,3,1,1
5715,0,6,2,0,1
5716,0,6,1,3,1
5717,0,6,0,2,1
5718,0,5,3,1,1
5719,0,4,2,0,1
5720,0,3,1,6,1
5721,0,2,0,6,1
5722,0,1,3,5,2
5723,1,0,2,4,2
5724,2,5,1,3,1
5725,2,4,0,2,1
5726,2,3,5,1,0
5727,1,2,4,0,1
5728,1,1,3,5,2
5729,2,0,2,4,1
5730,2,6,1,3,1
5731,2,6,0,2,1
5732,2,5,6,1,0
5733,1,4,6,0,1
5734,1,3,5,1,1
5735,1,2,4,0,1
5736,1,1,3,6,2
5737,2,0,2,6,1
5738,2,6,1,5,1
5739,2,6,0,4,1
5740,2,5,1,3,1
5741,2,4,0,2,1
5742,2,3,6,1,0
5743,1,2,6,0,1
5744,1,1,6,3,1
5745,1,0,6,2,1
5746,1,3,6,1,1
5747,1,2,6,0,1
5748,1,1,6,6,1
5749,1,0,6,6,1
5750,1,1,6,6,1
5751,1,0,6,6,1
5752,1,1,6,5,1
5753,1,0,6,4,1
5754,1,1,6,3,1
5755,1,0,6,2,1
5756,1,6,6,1,0
5757,0,6,6,0,1
5758,0,5,6,1,2
5759,1,4,6,0,1
5760,1,3,5,1,1
5761,1,2,4,0,1
5762,1,1,3,6,2
5763,2,0,2,6,1
5764,2,3,1,6,1
5765,2,2,0,6,1
5766,2,1,3,6,1
5767,2,0,2,6,1
5768,2,3,1,5,1
5769,2,2,0,4,1
5770,2,1,6,3,0
5771,1,0,6,2,1
5772,1,6,5,1,0
5773,0,6,4,0,1
5774,0,5,3,1,1
5775,0,4,2,0,1
5776,0,3,1,6,1
5777,0,2,0,6,1
5778,0,1,3,6,2
5779,1,0,2,6,2
5780,2,3,1,6,1
5781,2,2,0,6,1
5782,2,1,3,5,1
5783,2,0,2,4,1
5784,2,5,1,3,1
5785,2,4,0,2,1
5786,2,3,6,1,0
5787,1,2,6,0,1
5788,1,1,5,6,2
5789,2,0,4,6,1
5790,2,1,3,6,1
5791,2,0,2,6,1
5792,2,6,1,5,1
5793,2,6,0,4,1
5794,2,6,1,3,1
5795,2,6,0,2,1
5796,2,5,3,1,0
5797,1,4,2,0,0
5798,0,3,1,5,1
5799,0,2,0,4,1
5800,0,1,6,3,2
5801,1,0,6,2,1
5802,1,5,6,1,1
5803,1,4,6,0,1
5804,1,3,5,1,1
5805,1,2,4,0,1
5806,1,1,3,6,2
5807,2,0,2,6,1
5808,2,3,1,6,1
5809,2,2,0,6,1
5810,2,1,3,6,1
5811,2,0,2,6,1
5812,2,6,1,6,1
5813,2,6,0,6,1
5814,2,6,1,6,1
5815,2,6,0,6,1
5816,2,5,1,6,1
5817,2,4,0,6,1
5818,2,3,1,6,1
5819,2,2,0,6,1
5820,2,1,3,6,1
5821,2,0,2,6,1
5822,2,3,1,5,1
5823,2,2,0,4,1
5824,2,1,5,3,0
5825,1,0,4,2,1
5826,1,5,3,1,0
5827,0,4,2,0,1
5828,0,3,1,5,1
5829,0,2,0,4,1
5830,0,1,6,3,2
5831,1,0,6,2,1
5832,1,6,5,1,0
5833,0,6,4,0,1
5834,0,5,3,1,1
5835,0,4,2,0,1
5836,0,3,1,6,1
5837,0,2,0,6,1
5838,0,1,6,5,2
5839,1,0,6,4,1
5840,1,1,6,3,1
5841,1,0,6,2,1
5842,1,3,6,1,1
5843,1,2,6,0,1
5844,1,1,6,3,1
5845,1,0,6,2,1
5846,1,5,6,1,1
5847,1,4,6,0,1
5848,1,3,6,1,1
5849,1,2,6,0,1
5850,1,1,6,5,1
5851,1,0,6,4,1
5852,1,1,6,3,1
5853,1,0,6,2,1
5854,1,6,6,1,0
5855,0,6,6,0,1
5856,0,6,5,1,1
5857,0,6,4,0,1
5858,0,6,3,1,1
5859,0,6,2,0,1
5860,0,6,1,6,1
5861,0,6,0,6,1
5862,0,6,1,5,1
5863,0,6,0,4,1
5864,0,6,1,3,1
5865,0,6,0,2,1
5866,0,6,5,1,1
5867,0,6,4,0,1
5868,0,6,3,1,1
5869,0,6,2,0,1
5870,0,6,1,5,1
5871,0,6,0,4,1
5872,0,6,1,3,1
5873,0,6,0,2,1
5874,0,6,6,1,1
5875,0,6,6,0,1
5876,0,6,6,1,1
5877,0,6,6,0,1
5878,0,6,5,1,1
5879,0,6,4,0,1
5880,0,6,3,1,1
5881,0,6,2,0,1
5882,0,6,1,3,1
5883,0,6,0,2,1
5884,0,6,6,1,1
5885,0,6,6,0,1
5886,0,6,6,1,1
5887,0,6,6,0,1
5888,0,6,6,1,1
5889,0,6,6,0,1
5890,0,6,5,1,1
5891,0,6,4,0,1
5892,0,6,3,1,1
5893,0,6,2,0,1
5894,0,6,1,6,1
5895,0,6,0,6,1
5896,0,6,1,5,1
5897,0,6,0,4,1
5898,0,6,1,3,1
5899,0,6,0,2,1
5900,0,5,6,1,2
5901,1,4,6,0,1
5902,1,3,5,1,1
5903,1,2,4,0,1
5904,1,1,3,6,2
5905,2,0,2,6,1
5906,2,6,1,5,1
5907,2,6,0,4,1
5908,2,5,1,3,1
5909,2,4,0,2,1
5910,2,3,6,1,0
5911,1,2,6,0,1
5912,1,1,5,3,1
5913,1,0,4,2,1
5914,1,5,3,1,0
5915,0,4,2,0,1
5916,0,3,1,6,1
5917,0,2,0,6,1
5918,0,1,3,6,2
5919,1,0,2,6,2
5920,2,5,1,6,1
5921,2,4,0,6,1
5922,2,3,1,5,1
5923,2,2,0,4,1
5924,2,1,6,3,0
5925,1,0,6,2,1
5926,1,6,5,1,0
5927,0,6,4,0,1
5928,0,5,3,1,1
5929,0,4,2,0,1
5930,0,3,1,6,1
5931,0,2,0,6,1
5932,0,1,6,5,2
5933,1,0,6,4,1
5934,1,1,6,3,1
5935,1,0,6,2,1
5936,1,3,6,1,1
5937,1,2,6,0,1
5938,1,1,6,3,1
5939,1,0,6,2,1
5940,1,6,5,1,0
5941,0,6,4,0,1
5942,0,6,3,1,1
5943,0,6,2,0,1
5944,0,6,1,3,1
5945,0,6,0,2,1
5946,0,6,3,1,1
5947,0,6,2,0,1
5948,0,5,1,6,1
5949,0,4,0,6,1
5950,0,3,1,5,1
5951,0,2,0,4,1
5952,0,1,5,3,2
5953,1,0,4,2,1
5954,1,6,3,1,0
5955,0,6,2,0,1
5956,0,6,1,3,1
5957,0,6,0,2,1
5958,0,5,6,1,2
5959,1,4,6,0,1
5960,1,3,6,1,1
5961,1,2,6,0,1
5962,1,1,6,5,1
5963,1,0,6,4,1
5964,1,1,5,3,1
5965,1,0,4,2,1
5966,1,6,3,1,0
5967,0,6,2,0,1
5968,0,6,1,3,1
5969,0,6,0,2,1
5970,0,6,3,1,1
5971,0,6,2,0,1
5972,0,6,1,3,1
5973,0,6,0,2,1
5974,0,5,3,1,1
5975,0,4,2,0,1
5976,0,3,1,5,1
5977,0,2,0,4,1
5978,0,1,5,3,2
5979,1,0,4,2,1
5980,1,6,3,1,0
5981,0,6,2,0,1
5982,0,6,1,6,1
5983,0,6,0,6,1
5984,0,6,1,6,1
5985,0,6,0,6,1
5986,0,6,1,6,1
5987,0,6,0,6,1
5988,0,6,1,5,1
5989,0,6,0,4,1
5990,0,5,1,3,1
5991,0,4,0,2,1
5992,0,3,6,1,2
5993,1,2,6,0,1
5994,1,1,5,3,1
5995,1,0,4,2,1
5996,1,5,3,1,0
5997,0,4,2,0,1
5998,0,3,1,5,1
5999,0,2,0,4,1
6000,0,1,6,3,2
6001,1,0,6,2,1
6002,1,6,5,1,0
6003,0,6,4,0,1
6004,0,5,3,1,1
6005,0,4,2,0,1
6006,0,3,1,5,1
6007,0,2,0,4,1
6008,0,1,5,3,2
6009,1,0,4,2,1
6010,1,6,3,1,0
6011,0,6,2,0,1
6012,0,6,1,3,1
6013,0,6,0,2,1
6014,0,6,6,1,1
6015,0,6,6,0,1
6016,0,6,6,1,1
6017,0,6,6,0,1
6018,0,6,6,1,1
6019,0,6,6,0,1
6020,0,6,6,1,1
6021,0,6,6,0,1
6022,0,5,6,1,2
6023,1,4,6,0,1
6024,1,3,6,1,1
6025,1,2,6,0,1
6026,1,1,6,5,1
6027,1,0,6,4,1
6028,1,1,6,3,1
6029,1,0,6,2,1
6030,1,6,6,1,0
6031,0,6,6,0,1
6032,0,5,6,1,2
6033,1,4,6,0,1
6034,1,3,6,1,1
6035,1,2,6,0,1
6036,1,1,6,3,1
6037,1,0,6,2,1
6038,1,3,5,1,1
6039,1,2,4,0,1
6040,1,1,3,6,2
6041,2,0,2,6,1
6042,2,6,1,5,1
6043,2,6,0,4,1
6044,2,6,1,3,1
6045,2,6,0,2,1
6046,2,6,5,1,0
6047,1,6,4,0,0
6048,0,6,3,1,1
6049,0,6,2,0,1
6050,0,5,1,6,1
6051,0,4,0,6,1
6052,0,3,1,6,1
6053,0,2,0,6,1
6054,0,1,3,6,2
6055,1,0,2,6,2
6056,2,5,1,6,1
6057,2,4,0,6,1
6058,2,3,1,6,1
6059,2,2,0,6,1
6060,2,1,5,6,1
6061,2,0,4,6,1
6062,2,1,3,5,1
6063,2,0,2,4,1
6064,2,6,1,3,1
6065,2,6,0,2,1
6066,2,6,6,1,0
6067,1,6,6,0,0
6068,0,6,6,1,1
6069,0,6,6,0,1
6070,0,6,5,1,1
6071,0,6,4,0,1
6072,0,6,3,1,1
6073,0,6,2,0,1
6074,0,6,1,6,1
6075,0,6,0,6,1
6076,0,6,1,6,1
6077,0,6,0,6,1
6078,0,6,1,6,1
6079,0,6,0,6,1
6080,0,6,1,6,1
6081,0,6,0,6,1
6082,0,6,1,5,1
6083,0,6,0,4,1
6084,0,6,1,3,1
6085,0,6,0,2,1
6086,0,6,3,1,1
6087,0,6,2,0,1
6088,0,6,1,3,1
6089,0,6,0,2,1
6090,0,5,6,1,2
6091,1,4,6,0,1
6092,1,3,6,1,1
6093,1,2,6,0,1
6094,1,1,5,6,2
6095,2,0,4,6,1
6096,2,1,3,5,1
6097,2,0,2,4,1
6098,2,5,1,3,1
6099,2,4,0,2,1
6100,2,3,6,1,0
6101,1,2,6,0,1
6102,1,1,6,5,1
6103,1,0,6,4,1
6104,1,1,6,3,1
6105,1,0,6,2,1
6106,1,3,6,1,1
6107,1,2,6,0,1
6108,1,1,6,6,1
6109,1,0,6,6,1
6110,1,1,5,6,2
6111,2,0,4,6,1
6112,2,1,3,6,1
6113,2,0,2,6,1
6114,2,3,1,6,1
6115,2,2,0,6,1
6116,2,1,6,5,0
6117,1,0,6,4,1
6118,1,1,6,3,1
6119,1,0,6,2,1
6120,1,5,6,1,1
6121,1,4,6,0,1
6122,1,3,6,1,1
6123,1,2,6,0,1
6124,1,1,6,5,1
6125,1,0,6,4,1
6126,1,1,6,3,1
6127,1,0,6,2,1
6128,1,5,6,1,1
6129,1,4,6,0,1
6130,1,3,6,1,1
6131,1,2,6,0,1
6132,1,1,6,3,1
6133,1,0,6,2,1
6134,1,3,5,1,1
6135,1,2,4,0,1
6136,1,1,3,5,2
6137,2,0,2,4,1
6138,2,6,1,3,1
6139,2,6,0,2,1
6140,2,6,3,1,0
6141,1,6,2,0,0
6142,0,5,1,3,1
6143,0,4,0,2,1
6144,0,3,6,1,2
6145,1,2,6,0,1
6146,1,1,5,6,2
6147,2,0,4,6,1
6148,2,1,3,5,1
6149,2,0,2,4,1
6150,2,6,1,3,1
6151,2,6,0,2,1
6152,2,6,6,1,0
6153,1,6,6,0,0
6154,0,6,5,1,1
6155,0,6,4,0,1
6156,0,6,3,1,1
6157,0,6,2,0,1
6158,0,6,1,3,1
6159,0,6,0,2,1
6160,0,5,6,1,2
6161,1,4,6,0,1
6162,1,3,6,1,1
6163,1,2,6,0,1
6164,1,1,6,3,1
6165,1,0,6,2,1
6166,1,6,6,1,0
6167,0,6,6,0,1
6168,0,5,6,1,2
6169,1,4,6,0,1
6170,1,3,6,1,1
6171,1,2,6,0,1
6172,1,1,6,5,1
6173,1,0,6,4,1
6174,1,1,5,3,1
6175,1,0,4,2,1
6176,1,6,3,1,0
6177,0,6,2,0,1
6178,0,5,1,6,1
6179,0,4,0,6,1
6180,0,3,1,5,1
6181,0,2,0,4,1
6182,0,1,6,3,2
6183,1,0,6,2,1
6184,1,6,6,1,0
6185,0,6,6,0,1
6186,0,6,5,1,1
6187,0,6,4,0,1
6188,0,6,3,1,1
6189,0,6,2,0,1
6190,0,5,1,3,1
6191,0,4,0,2,1
6192,0,3,6,1,2
6193,1,2,6,0,1
6194,1,1,6,5,1
6195,1,0,6,4,1
6196,1,1,6,3,1
6197,1,0,6,2,1
6198,1,3,6,1,1
6199,1,2,6,0,1
6200,1,1,6,6,1
6201,1,0,6,6,1
6202,1,1,6,5,1
6203,1,0,6,4,1
6204,1,1,6,3,1
6205,1,0,6,2,1
6206,1,3,5,1,1
6207,1,2,4,0,1
6208,1,1,3,5,2
6209,2,0,2,4,1
6210,2,5,1,3,1
6211,2,4,0,2,1
6212,2,3,5,1,0
6213,1,2,4,0,1
6214,1,1,3,5,2
6215,2,0,2,4,1
6216,2,6,1,3,1
6217,2,6,0,2,1
6218,2,6,3,1,0
6219,1,6,2,0,0
6220,0,6,1,3,1
6221,0,6,0,2,1
6222,0,5,3,1,1
6223,0,4,2,0,1
6224,0,3,1,6,1
6225,0,2,0,6,1
6226,0,1,6,6,2
6227,1,0,6,6,1
6228,1,1,6,5,1
6229,1,0,6,4,1
6230,1,1,5,3,1
6231,1,0,4,2,1
6232,1,6,3,1,0
6233,0,6,2,0,1
6234,0,6,1,5,1
6235,0,6,0,4,1
6236,0,6,1,3,1
6237,0,6,0,2,1
6238,0,6,3,1,1
6239,0,6,2,0,1
6240,0,6,1,3,1
6241,0,6,0,2,1
6242,0,6,3,1,1
6243,0,6,2,0,1
6244,0,6,1,3,1
6245,0,6,0,2,1
6246,0,5,6,1,2
6247,1,4,6,0,1
6248,1,3,6,1,1
6249,1,2,6,0,1
6250,1,1,6,3,1
6251,1,0,6,2,1
6252,1,3,6,1,1
6253,1,2,6,0,1
6254,1,1,5,3,1
6255,1,0,4,2,1
6256,1,6,3,1,0
6257,0,6,2,0,1
6258,0,6,1,3,1
6259,0,6,0,2,1
6260,0,6,3,1,1
6261,0,6,2,0,1
6262,0,6,1,3,1
6263,0,6,0,2,1
6264,0,5,3,1,1
6265,0,4,2,0,1
6266,0,3,1,5,1
6267,0,2,0,4,1
6268,0,1,5,3,2
6269,1,0,4,2,1
6270,1,6,3,1,0
6271,0,6,2,0,1
6272,0,5,1,6,1
6273,0,4,0,6,1
6274,0,3,1,6,1
6275,0,2,0,6,1
6276,0,1,3,5,2
6277,1,0,2,4,2
6278,2,6,1,3,1
6279,2,6,0,2,1
6280,2,5,3,1,0
6281,1,4,2,0,0
6282,0,3,1,5,1
6283,0,2,0,4,1
6284,0,1,5,3,2
6285,1,0,4,2,1
6286,1,6,3,1,0
6287,0,6,2,0,1
6288,0,6,1,6,1
6289,0,6,0,6,1
6290,0,6,1,5,1
6291,0,6,0,4,1
6292,0,6,1,3,1
6293,0,6,0,2,1
6294,0,6,5,1,1
6295,0,6,4,0,1
6296,0,6,3,1,1
6297,0,6,2,0,1
6298,0,6,1,3,1
6299,0,6,0,2,1
6300,0,6,3,1,1
6301,0,6,2,0,1
6302,0,5,1,3,1
6303,0,4,0,2,1
6304,0,3,6,1,2
6305,1,2,6,0,1
6306,1,1,5,6,2
6307,2,0,4,6,1
6308,2,1,3,6,1
6309,2,0,2,6,1
6310,2,3,1,6,1
6311,2,2,0,6,1
6312,2,1,3,6,1
6313,2,0,2,6,1
6314,2,3,1,6,1
6315,2,2,0,6,1
6316,2,1,3,6,1
6317,2,0,2,6,1
6318,2,3,1,6,1
6319,2,2,0,6,1
6320,2,1,3,6,1
6321,2,0,2,6,1
6322,2,6,1,5,1
6323,2,6,0,4,1
6324,2,6,1,3,1
6325,2,6,0,2,1
6326,2,5,3,1,0
6327,1,4,2,0,0
6328,0,3,1,6,1
6329,0,2,0,6,1
6330,0,1,6,6,2
6331,1,0,6,6,1
6332,1,1,5,6,2
6333,2,0,4,6,1
6334,2,1,3,6,1
6335,2,0,2,6,1
6336,2,3,1,6,1
6337,2,2,0,6,1
6338,2,1,3,6,1
6339,2,0,2,6,1
6340,2,3,1,6,1
6341,2,2,0,6,1
6342,2,1,6,5,0
6343,1,0,6,4,1
6344,1,1,5,3,1
6345,1,0,4,2,1
6346,1,6,3,1,0
6347,0,6,2,0,1
6348,0,6,1,3,1
6349,0,6,0,2,1
6350,0,6,5,1,1
6351,0,6,4,0,1
6352,0,6,3,1,1
6353,0,6,2,0,1
6354,0,6,1,6,1
6355,0,6,0,6,1
6356,0,6,1,5,1
6357,0,6,0,4,1
6358,0,5,1,3,1
6359,0,4,0,2,1
6360,0,3,6,1,2
6361,1,2,6,0,1
6362,1,1,5,3,1
6363,1,0,4,2,1
6364,1,5,3,1,0
6365,0,4,2,0,1
6366,0,3,1,6,1
6367,0,2,0,6,1
6368,0,1,3,6,2
6369,1,0,2,6,2
6370,2,3,1,5,1
6371,2,2,0,4,1
6372,2,1,6,3,0
6373,1,0,6,2,1
6374,1,3,6,1,1
6375,1,2,6,0,1
6376,1,1,6,3,1
6377,1,0,6,2,1
6378,1,3,6,1,1
6379,1,2,6,0,1
6380,1,1,6,3,1
6381,1,0,6,2,1
6382,1,3,6,1,1
6383,1,2,6,0,1
6384,1,1,6,3,1
6385,1,0,6,2,1
6386,1,3,5,1,1
6387,1,2,4,0,1
6388,1,1,3,6,2
6389,2,0,2,6,1
6390,2,3,1,6,1
6391,2,2,0,6,1
6392,2,1,5,6,1
6393,2,0,4,6,1
6394,2,1,3,5,1
6395,2,0,2,4,1
6396,2,6,1,3,1
6397,2,6,0,2,1
6398,2,5,3,1,0
6399,1,4,2,0,0
6400,0,3,1,5,1
6401,0,2,0,4,1
6402,0,1,6,3,2
6403,1,0,6,2,1
6404,1,3,5,1,1
6405,1,2,4,0,1
6406,1,1,3,6,2
6407,2,0,2,6,1
6408,2,3,1,6,1
6409,2,2,0,6,1
6410,2,1,6,6,0
6411,1,0,6,6,1
6412,1,1,6,5,1
6413,1,0,6,4,1
6414,1,1,6,3,1
6415,1,0,6,2,1
6416,1,6,6,1,0
6417,0,6,6,0,1
6418,0,6,6,1,1
6419,0,6,6,0,1
6420,0,5,6,1,2
6421,1,4,6,0,1
6422,1,3,6,1,1
6423,1,2,6,0,1
6424,1,1,6,6,1
6425,1,0,6,6,1
6426,1,1,6,6,1
6427,1,0,6,6,1
6428,1,1,5,6,2
6429,2,0,4,6,1
6430,2,1,3,6,1
6431,2,0,2,6,1
6432,2,5,1,6,1
6433,2,4,0,6,1
6434,2,3,1,6,1
6435,2,2,0,6,1
6436,2,1,3,6,1
6437,2,0,2,6,1
6438,2,6,1,6,1
6439,2,6,0,6,1
6440,2,6,1,6,1
6441,2,6,0,6,1
6442,2,6,1,6,1
6443,2,6,0,6,1
6444,2,6,1,6,1
6445,2,6,0,6,1
6446,2,5,1,6,1
6447,2,4,0,6,1
6448,2,3,1,6,1
6449,2,2,0,6,1
6450,2,1,5,6,1
6451,2,0,4,6,1
6452,2,1,3,5,1
6453,2,0,2,4,1
6454,2,6,1,3,1
6455,2,6,0,2,1
6456,2,6,3,1,0
6457,1,6,2,0,0
6458,0,6,1,3,1
6459,0,6,0,2,1
6460,0,5,6,1,2
6461,1,4,6,0,1
6462,1,3,6,1,1
6463,1,2,6,0,1
6464,1,1,5,6,2
6465,2,0,4,6,1
6466,2,1,3,6,1
6467,2,0,2,6,1
6468,2,5,1,6,1
6469,2,4,0,6,1
6470,2,3,1,5,1
6471,2,2,0,4,1
6472,2,1,6,3,0
6473,1,0,6,2,1
6474,1,5,6,1,1
6475,1,4,6,0,1
6476,1,3,5,1,1
6477,1,2,4,0,1
6478,1,1,3,6,2
6479,2,0,2,6,1
6480,2,6,1,5,1
6481,2,6,0,4,1
6482,2,6,1,3,1
6483,2,6,0,2,1
6484,2,5,6,1,0
6485,1,4,6,0,1
6486,1,3,6,1,1
6487,1,2,6,0,1
6488,1,1,6,6,1
6489,1,0,6,6,1
6490,1,1,6,5,1
6491,1,0,6,4,1
6492,1,1,6,3,1
6493,1,0,6,2,1
6494,1,3,5,1,1
6495,1,2,4,0,1
6496,1,1,3,6,2
6497,2,0,2,6,1
6498,2,3,1,6,1
6499,2,2,0,6,1
6500,2,1,6,5,0
6501,1,0,6,4,1
6502,1,1,5,3,1
6503,1,0,4,2,1
6504,1,5,3,1,0
6505,0,4,2,0,1
6506,0,3,1,6,1
6507,0,2,0,6,1
6508,0,1,3,5,2
6509,1,0,2,4,2
6510,2,6,1,3,1
6511,2,6,0,2,1
6512,2,6,6,1,0
6513,1,6,6,0,0
6514,0,5,6,1,2
6515,1,4,6,0,1
6516,1,3,6,1,1
6517,1,2,6,0,1
6518,1,1,5,6,2
6519,2,0,4,6,1
6520,2,1,3,6,1
6521,2,0,2,6,1
6522,2,3,1,5,1
6523,2,2,0,4,1
6524,2,1,6,3,0
6525,1,0,6,2,1
6526,1,3,6,1,1
6527,1,2,6,0,1
6528,1,1,6,3,1
6529,1,0,6,2,1
6530,1,3,5,1,1
6531,1,2,4,0,1
